Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,1161612,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.66094359,3.443490598,387204.0,670019.608,1160876,319,1161612,387204.0,670019.608,1160876,319,0,0.0,0.0,0,0,0,0,0,0,80,0,3.443490598,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7107579,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.376677206,0.562779534,2369193.0,4102963.3589999997,7106887,336,7107579,2369193.0,4102963.3589999997,7106887,336,0,0.0,0.0,0,0,0,0,0,0,80,0,0.562779534,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,692.0,0.0,692,692,7106887.0,0.0,7106887,7106887,DDoS
80,8403319,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.8560143910000004,0.47600239899999996,2801106.333,4850911.973999999,8402457,339,8403319,2801106.333,4850911.973999999,8402457,339,0,0.0,0.0,0,0,0,0,0,0,80,0,0.47600239899999996,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,862.0,0.0,862,862,8402457.0,0.0,8402457,8402457,DDoS
80,62792,3,2,426,654,426,0,142.0,245.95121469999998,654,0,327.0,462.4478348999999,17199.64327,79.62797809,15698.0,15786.892090000001,29370,3,33422,16711.0,17676.25532,29210,4212,33585,33585.0,0.0,33585,33585,0,0,0,0,72,44,47.77678685,31.85119123,0,654,180.0,288.02499889999996,82958.4,0,0,0,1,0,0,0,0,0,216.0,142.0,327.0,72,0,0,0,0,0,0,3,426,2,654,8192,16384,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1061,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,36716149,22,24,1458,18752,565,0,66.27272727,166.6716709,2576,0,781.3333332999999,799.0422346,550.4389907999999,1.252854704,815914.4222,2588799.736,10000000,2,31700000,1507834.667,3613604.599,10200000,2,36500000,1588064.696,3557191.883,10200000,2,0,0,0,0,712,776,0.59919138,0.6536633239999999,0,2576,430.0,680.8886776,463609.3913,0,0,0,1,0,0,0,0,1,439.3478261,66.27272727,781.3333332999999,712,0,0,0,0,0,0,22,1458,24,18752,29200,261,4,32,539690.6667,603006.1824,1235981,190412,10000000.0,13402.00131,10000000,10000000,BENIGN
123,64412706,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.961556715,0.12419909800000001,9201815.143,24300000.0,64400000,3,64400000,21500000.0,37200000.0,64400000,3,64400000,21500000.0,37200000.0,64400000,3,0,0,0,0,80,80,0.062099549000000004,0.062099549000000004,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,133.0,0.0,133,133,64400000.0,0.0,64400000,64400000,BENIGN
53,104965,1,1,59,91,59,59,59.0,0.0,91,91,91.0,0.0,1429.0477779999999,19.05397037,104965.0,0.0,104965,104965,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.526985186000001,9.526985186000001,59,91,69.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,104.5,59.0,91.0,32,0,0,0,0,0,0,1,59,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
138,63774154,24,0,5592,0,233,233,233.0,0.0,0,0,0.0,0.0,87.68442463,0.37632800299999997,2772789.3039999995,13300000.0,63800000,1,63800000,2772789.3039999995,13300000.0,63800000,1,0,0.0,0.0,0,0,0,0,0,0,624,0,0.37632800299999997,0.0,233,233,233.0,0.0,0.0,0,0,0,0,0,0,0,0,0,242.70833330000002,233.0,0.0,624,0,0,0,0,0,0,24,5592,0,0,-1,-1,23,20,21.0,0.0,21,21,63800000.0,0.0,63800000,63800000,BENIGN
80,900927,3,5,26,11607,20,0,8.666666667000001,10.26320288,5840,0,2321.4,3173.3738829999998,12912.25593,8.879742754,128703.8571,340105.7325,899991,2,687,343.5,471.64022310000007,677,10,900877,225219.25,449847.9275,899991,2,0,0,0,0,72,112,3.329903533,5.549839221,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,11456,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,174.5810056,11456.0,0.0,11456,11456,11456,11456.0,0.0,11456,11456,0,0.0,0.0,0,0,0,0,0,0,40,0,174.5810056,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1239970,8,11,764,5723,357,0,95.5,140.1692854,1460,0,520.2727273,671.1984938999999,5231.578183,15.32295136,68887.22222000001,129787.9453,496215,49,743755,106250.7143,106693.1567,241842,8920,1215527,121552.7,241959.7356,703403,49,0,0,0,0,172,228,6.451768994,8.871182367000001,0,1460,324.35,542.3647321000001,294159.5026,0,0,0,1,0,0,0,0,1,341.4210526,95.5,520.2727273,172,0,0,0,0,0,0,8,764,11,5723,8192,5144,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,859302,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,13537.73179,10.47361696,107412.75,302866.9662,856969,16,2024,1012.0,985.7068529999999,1709,315,859259,171851.8,382993.0931,856969,16,0,0,0,0,72,132,3.491205653,6.982411306,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
123,64015314,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.998564656,0.12497009699999999,9145044.857,24200000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,3,0,0,0,0,80,80,0.062485048,0.062485048,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,137.0,0.0,137,137,64000000.0,0.0,64000000,64000000,BENIGN
80,6396903,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.7518155269999998,0.6253025879999999,2132301.0,3692657.8439999996,6396215,272,6396903,2132301.0,3692657.8439999996,6396215,272,0,0.0,0.0,0,0,0,0,0,0,80,0,0.6253025879999999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,688.0,0.0,688,688,6396215.0,0.0,6396215,6396215,DDoS
443,344,3,0,85,0,85,0,28.33333333,49.07477288,0,0,0.0,0.0,247093.0233,8720.930233,172.0,239.002092,341,3,344,172.0,239.002092,341,3,0,0.0,0.0,0,0,0,0,0,0,60,0,8720.930233,0.0,0,85,21.25,42.5,1806.25,0,0,0,0,1,0,0,0,0,28.33333333,28.33333333,0.0,60,0,0,0,0,0,0,3,85,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,30609,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.34025940000001,30609.0,0.0,30609,30609,30609,30609.0,0.0,30609,30609,0,0.0,0.0,0,0,0,0,0,0,64,0,65.34025940000001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,304,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,86,240,43,43,43.0,0.0,120,120,120.0,0.0,1646464.646,20202.0202,66.0,108.25433020000001,191,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10101.0101,10101.0101,43,120,73.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,92.25,43.0,120.0,64,0,0,0,0,0,0,2,86,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4021271,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.968262273,0.994710379,1340423.6670000001,2321141.496,4020647,239,4021271,1340423.6670000001,2321141.496,4020647,239,0,0.0,0.0,0,0,0,0,0,0,80,0,0.994710379,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
88,1170,9,6,3226,3232,1613,0,358.44444439999995,711.2661441,1616,0,538.6666667000001,834.4988117,5519658.12,12820.51282,83.57142857,221.9936639,848,1,1170,146.25,342.7467828,984,1,1047,209.4,361.2489446000001,848,4,0,0,0,0,304,208,7692.307692,5128.2051280000005,0,1616,403.625,722.0267654,521322.65,0,0,0,1,0,0,0,0,0,430.53333330000004,358.44444439999995,538.6666667000001,304,0,0,0,0,0,0,9,3226,6,3232,29200,2081,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,310531,15,13,938,4633,376,0,62.53333333,106.54969779999999,1430,0,356.3846154,515.0487903,17940.23785,90.16813136,11501.14815,20369.31564,68414,3,310531,22180.78571,26718.8112,68529,4,272770,22730.83333,48027.453760000004,166490,3,0,0,0,0,312,272,48.30435609,41.86377528,0,1430,192.1034483,377.1046032,142207.8818,0,0,0,1,0,0,0,0,0,198.96428569999998,62.53333333,356.3846154,312,0,0,0,0,0,0,15,938,13,4633,8192,360,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,468632,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,24823.31552,14.9370935,78105.33333,190863.2675,467703,5,832,416.0,561.4427843,813,19,468506,156168.6667,269796.9382,467703,5,0,0,0,0,72,92,6.4016114989999995,8.535481999,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,35051,3,6,26,11601,20,0,8.666666667000001,10.26320288,2920,0,1933.5,1495.722401,331716.6415,256.7687085,4381.375,7884.790928,18807,4,19132,9566.0,13074.40438,18811,321,35047,7009.4,9496.869,19274,64,0,0,0,0,72,132,85.58956948,171.179139,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,33238,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,349990.9742,210.60232259999998,5539.666667,12557.830329999999,31157,50,1399,699.5,918.5317087999999,1349,50,33110,11036.66667,17429.05024,31157,588,0,0,0,0,72,92,90.25813828,120.3441844,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6400548,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.749678934,0.6249464889999999,2133516.0,3694627.186,6399704,356,6400548,2133516.0,3694627.186,6399704,356,0,0.0,0.0,0,0,0,0,0,0,80,0,0.6249464889999999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,844.0,0.0,844,844,6399704.0,0.0,6399704,6399704,DDoS
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,16044,17,12,3412,6654,1293,0,200.7058824,419.263307,1621,0,554.5,727.5332545,627399.6510000001,1807.5292940000002,573.0,2559.2124510000003,13599,1,16044,1002.75,3370.344483,13599,1,15165,1378.636364,4256.960706,14208,2,0,0,0,0,560,400,1059.5861380000001,747.9431562999999,0,1621,335.53333330000004,576.3090486000001,332132.1195,0,0,0,1,0,0,0,0,0,347.1034483,200.7058824,554.5,560,0,0,0,0,0,0,17,3412,12,6654,29200,2076,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,935,9,6,3074,3010,1537,0,341.55555560000005,677.7532942,1505,0,501.66666669999995,777.1786581,6506951.872,16042.78075,66.78571429,187.3619199,714,1,935,116.875,281.5312403,811,1,859,171.8,308.5226086,714,2,0,0,0,0,204,144,9625.668448999999,6417.112299,0,1537,380.25,680.2620573,462756.4667,0,0,0,1,0,0,0,0,0,405.6,341.55555560000005,501.66666669999995,204,0,0,0,0,0,0,9,3074,6,3010,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5589965,9,7,353,4032,196,0,39.22222222,71.94403689,1460,0,576.0,639.3069164,784.4414052999999,2.8622719460000003,372664.3333,1331116.576,5180216,3,5589965,698745.625,1812843.593,5180216,3,359928,59988.0,97075.01312,250715,48,0,0,0,0,204,152,1.61002797,1.252243976,0,1460,257.94117650000004,480.81265460000003,231180.8088,0,0,0,1,0,0,0,0,0,274.0625,39.22222222,576.0,204,0,0,0,0,0,0,9,353,7,4032,8192,946,3,20,409746.0,0.0,409746,409746,5180216.0,0.0,5180216,5180216,BENIGN
123,67082087,3,3,144,144,48,48,48.0,0.0,48,48,48.0,0.0,4.293247466,0.089442656,13400000.0,29300000.0,65900000,94048,67000000,33500000.0,46000000.0,66000000,989282,67000000,33500000.0,46000000.0,66000000,989106,0,0,0,0,60,60,0.044721328,0.044721328,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,56.0,48.0,48.0,60,0,0,0,0,0,0,3,144,3,144,-1,-1,2,20,1083330.0,0.0,1083330,1083330,65900000.0,0.0,65900000,65900000,BENIGN
53,66230,1,1,50,162,50,50,50.0,0.0,162,162,162.0,0.0,3200.966329,30.19779556,66230.0,0.0,66230,66230,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.09889778,15.09889778,50,162,87.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,131.0,50.0,162.0,20,0,0,0,0,0,0,1,50,1,162,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5088178,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78613602,1696059.333,2904799.0330000003,5050161,63,5088178,2544089.0,3544121.0110000004,5050161,38017,0,0.0,0.0,0,0,0,0,0,0,104,40,0.589602015,0.196534005,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,85,0,85,0,42.5,60.1040764,0,0,0.0,0.0,21300000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,0,85,56.66666667,49.07477288,2408.333333,0,1,0,0,1,0,0,0,0,85.0,42.5,0.0,40,0,0,0,0,0,0,2,85,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,35439,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.43500099,35439.0,0.0,35439,35439,35439,35439.0,0.0,35439,35439,0,0.0,0.0,0,0,0,0,0,0,40,0,56.43500099,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1133102,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,21.18079396,3.530132327,377700.6667,654195.0127,1133100,1,1133102,377700.6667,654195.0127,1133100,1,0,0.0,0.0,0,0,0,0,0,0,80,0,3.530132327,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
88,928,9,6,3176,3106,1588,0,352.8888889,700.2421803,1553,0,517.6666667,801.9657516,6769396.552,16163.7931,66.28571429,176.89433119999998,677,1,928,116.0,261.43395780000003,760,1,881,176.2,282.1953224,677,4,0,0,0,0,204,144,9698.275862,6465.517241,0,1588,392.625,702.4070876000001,493375.7167,0,0,0,1,0,0,0,0,0,418.8,352.8888889,517.6666667,204,0,0,0,0,0,0,9,3176,6,3106,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,875767,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,13276.36232,10.27670602,109470.875,303029.2061,859306,3,15987,7993.5,11300.27347,15984,3,875625,175125.0,382531.3821,859306,16,0,0,0,0,72,132,3.425568673,6.851137346,0,4380,1162.7,1645.2417619999999,2706820.4560000002,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53708,106,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.92453,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9433.962264,9433.962264,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,256,389,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49544,1,1,42,70,42,42,42.0,0.0,70,70,70.0,0.0,2260.616825,40.3681576,49544.0,0.0,49544,49544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.1840788,20.1840788,42,70,51.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,77.0,42.0,70.0,32,0,0,0,0,0,0,1,42,1,70,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49219,237019,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.43814209,237019.0,0.0,237019,237019,237019,237019.0,0.0,237019,237019,0,0.0,0.0,0,0,0,0,0,0,40,0,8.43814209,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,360,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3113365,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.708701036,1.284783506,1037788.333,1796893.311,3112662,200,3113365,1037788.333,1796893.311,3112662,200,0,0.0,0.0,0,0,0,0,0,0,80,0,1.284783506,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,5311525,8,8,362,5202,205,0,45.25,77.90241148,1460,0,650.25,626.1906944,1047.5334300000002,3.012317555,354101.6667,1286155.048,4998668,3,5311525,758789.2857,1871717.355,4998668,3,289706,41386.57143,82747.32061,225742,47,0,0,0,0,184,172,1.5061587769999998,1.5061587769999998,0,1460,327.29411760000005,522.3266177,272825.0956,0,0,0,1,0,0,0,0,1,347.75,45.25,650.25,184,0,0,0,0,0,0,8,362,8,5202,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1083,332,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,110.66666670000001,151.8628767,284,1,332,110.66666670000001,151.8628767,284,1,0,0.0,0.0,0,0,0,0,0,0,80,0,12048.19277,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,12498,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,981,9,6,3128,3046,1564,0,347.55555560000005,689.6591751,1523,0,507.66666669999995,786.4738182,6293577.982000001,15290.519880000002,70.07142857,174.5276986,672,1,981,122.625,269.9581647,786,1,900,180.0,278.6548044,672,4,0,0,0,0,204,144,9174.311926999999,6116.207950999999,0,1564,385.875,690.3553554,476590.5167,0,0,0,1,0,0,0,0,0,411.6,347.55555560000005,507.66666669999995,204,0,0,0,0,0,0,9,3128,6,3046,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8424013,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.848998452,0.474833075,2808004.333,4862967.913,8423276,317,8424013,2808004.333,4862967.913,8423276,317,0,0.0,0.0,0,0,0,0,0,0,80,0,0.474833075,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,737.0,0.0,737,737,8423276.0,0.0,8423276,8423276,DDoS
80,5195833,5,5,72,628,72,0,14.4,32.19937888,623,0,125.6,278.06348199999996,134.7233446,1.924619209,577314.7778,1660771.4409999999,5004689,3,191144,47786.0,55076.987120000005,95802,3,5100736,1275184.0,2486765.726,5004735,3,0,0,0,0,168,168,0.962309605,0.962309605,0,623,63.63636364,186.7598847,34879.25455,0,0,0,1,0,0,0,0,1,70.0,14.4,125.6,168,0,0,0,0,0,0,5,72,5,628,29200,227,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,111231413,64,40,11440,7324,403,0,178.75,167.785199,632,72,183.1,132.6193318,168.6933528,0.934987673,1079916.631,3873566.2789999996,16500000,2,111000000,1765577.9840000002,4843008.829,16500000,2,111000000,2852077.974,5925352.642999999,16500000,2,1,0,0,0,2048,1280,0.57537703,0.35961064299999995,0,632,182.5428571,155.323176,24125.28901,0,1,0,0,1,0,0,0,0,184.2980769,178.75,183.1,2048,0,0,0,0,0,0,64,11440,40,7324,299,258,39,32,23578.0,65468.0317,185603,367,13900000.0,3950944.152,16500000,6370788,BENIGN
88,986,9,6,3100,3030,1550,0,344.44444439999995,683.4857553999999,1515,0,505.0,782.3426359,6217038.54,15212.981740000001,70.42857143,182.10846909999998,696,1,986,123.25,268.4142587,785,1,889,177.8,300.8308495,697,1,0,0,0,0,204,144,9127.789047,6085.192698,0,1550,383.125,685.4144124,469792.9167,0,0,0,1,0,0,0,0,0,408.6666667,344.44444439999995,505.0,204,0,0,0,0,0,0,9,3100,6,3030,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
0,73326134,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.081826215,14700000.0,32500000.0,72700000,66,73300000,14700000.0,32500000.0,72700000,66,0,0.0,0.0,0,0,0,0,0,0,0,0,0.081826215,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,160756.0,0.0,160756,160756,72700000.0,0.0,72700000,72700000,BENIGN
80,3979346,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.031141801,1.0051903,1326448.6670000001,2296914.434,3978697,272,3979346,1326448.6670000001,2296914.434,3978697,272,0,0.0,0.0,0,0,0,0,0,0,80,0,1.0051903,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1084,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.62791,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,40927,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4083781,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.87690672,0.979484453,1361260.333,2357207.413,4083129,220,4083781,1361260.333,2357207.413,4083129,220,0,0.0,0.0,0,0,0,0,0,0,80,0,0.979484453,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
49671,54,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,18.0,27.73084925,50,1,0,0.0,0.0,0,0,4,2.0,1.4142135619999998,3,1,0,0,0,0,20,60,18518.518519999998,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,251,2053,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
